Name,Joint,Contact,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Feature100,Feature101,Feature102,Feature103,Feature104,Feature105,Feature106,Feature107,Feature108,Feature109,Feature110,Feature111,Feature112,Feature113,Feature114,Feature115,Feature116,Feature117,Feature118,Feature119,Feature120,Feature121,Feature122,Feature123,Feature124,Feature125,Feature126,Feature127,Feature128,Feature129,Feature130,Feature131,Feature132,Feature133,Feature134,Feature135,Feature136,Feature137,Feature138,Feature139,Feature140,Feature141,Feature142,Feature143,Feature144,Feature145,Feature146,Feature147,Feature148,Feature149,Feature150,Feature151,Feature152,Feature153,Feature154,Feature155,Feature156,Feature157,Feature158,Feature159,Feature160,Feature161,Feature162,Feature163,Feature164,Feature165,Feature166,Feature167,Feature168,Feature169,Feature170,Feature171,Feature172,Feature173,Feature174,Feature175,Feature176,Feature177,Feature178,Feature179,Feature180,Feature181,Feature182,Feature183,Feature184,Feature185,Feature186,Feature187,Feature188,Feature189,Feature190,Feature191,Feature192,Feature193,Feature194,Feature195,Feature196,Feature197,Feature198,Feature199,Feature200,Feature201,Feature202,Feature203,Feature204,Feature205,Feature206,Feature207,Feature208,Feature209,Feature210,Feature211,Feature212,Feature213,Feature214,Feature215,Feature216,Feature217,Feature218,Feature219,Feature220,Feature221,Feature222,Feature223,Feature224,Feature225,Feature226,Feature227,Feature228,Feature229,Feature230,Feature231,Feature232,Feature233,Feature234,Feature235,Feature236,Feature237,Feature238,Feature239,Feature240,Feature241,Feature242,Feature243,Feature244,Feature245,Feature246,Feature247,Feature248,Feature249,Feature250,Feature251,Feature252,Feature253,Feature254,Feature255,Feature256,Feature257,Feature258,Feature259,Feature260,Feature261,Feature262,Feature263,Feature264,Feature265,Feature266,Feature267,Feature268,Feature269,Feature270,Feature271,Feature272,Feature273,Feature274,Feature275,Feature276,Feature277,Feature278,Feature279,Feature280,Feature281,Feature282,Feature283,Feature284,Feature285,Feature286,Feature287,Feature288,Feature289,Feature290,Feature291,Feature292,Feature293,Feature294,Feature295,Feature296,Feature297,Feature298,Feature299,Feature300,Feature301,Feature302,Feature303,Feature304,Feature305,Feature306,Feature307,Feature308,Feature309,Feature310,Feature311,Feature312,Feature313,Feature314,Feature315,Feature316,Feature317,Feature318,Feature319,Feature320,Feature321,Feature322,Feature323,Feature324,Feature325,Feature326,Feature327,Feature328,Feature329,Feature330,Feature331,Feature332,Feature333,Feature334,Feature335,Feature336,Feature337,Feature338,Feature339,Feature340,Feature341,Feature342,Feature343,Feature344,Feature345,Feature346,Feature347,Feature348,Feature349,Feature350,Feature351,Feature352
pen_1_3dwh1.ply,fixed,point,0.038477,0,0,0,0,0,0,0,0,1.78917E-007,0.355027,0.352104,1.75433E-007,0,0,0,0,0,0,0,0,0.0385773,0,0,0,0,0,0,0,0,0,0,0.0143293,0.0145547,0,0,0,0,0,0,0,0,0,0,0.00377593,0,0,0,0,0,0,0,0,0.000000025,0.0523886,0.0524735,2.5138E-008,0,0,0,0,0,0,0,0,0.0038338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043793,0,0,0,0,0,0,0,0,2.61869E-008,0.0550287,0.0575599,2.77336E-008,0,0,0,0,0,0,0,0,0.0041268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362966,0,0,0,0,0,0,0,0,1.7161E-007,0.346254,0.346927,1.70597E-007,0,0,0,0,0,0,0,0,0.0361166,0.00102877,0,0,0,0,0,0,0,0,0.000000004,0.0201013,0.0197435,3.89337E-009,0,0,0,0,0,0,0,0,0.0010828,0.0349247,4.97782E-010,0,0,0,0,0,0,0,1.68233E-007,0.339456,0.340093,1.68482E-007,0,0,0,0,0,0,0,0,0.0343245,0.00107513,0,0,0,0,0,0,0,0,4.16004E-009,0.0217707,0.0211872,3.75115E-009,0,0,0,0,0,0,0,0,0.00108265,0.00334495,1.24446E-010,0,0,0,0,0,0,0,2.56536E-008,0.0539707,0.0540255,2.52447E-008,0,0,0,0,0,0,0,0,0.00330421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338901,8.88897E-011,0,0,0,0,0,0,0,2.55291E-008,0.0527269,0.0536463,2.54047E-008,0,0,0,0,0,0,0,0,0.00304378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363077,4.26671E-010,0,0,0,0,0,0,0,1.7161E-007,0.345974,0.350131,1.74562E-007,0,0,0,0,0,0,0,0,0.0351582,4.51117E-005,0,0,0,0,0,0,0,0,0,0.0146475,0.0145778,0,0,0,0,0,0,0,0,0,0
chineseknife_2_3dwh2.ply,fixed,no,0.0402703,0,0,0,0,0,0,0,0,6.13661E-008,0.348041,0.343895,6.06533E-008,0,0,0,0,0,0,0,3.56365E-010,0.0421973,0.000830846,0,0,0,0,0,0,0,0,0.000000001,0.0186295,0.01885,0.000000001,0,0,0,0,0,0,0,0,0.000952447,0.00209989,0,0,0,0,0,0,0,0,5.20293E-009,0.0310054,0.0327917,5.55929E-009,0,0,0,0,0,0,0,0,0.00201599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190898,0,0,0,0,0,0,0,0,5.20293E-009,0.0310081,0.0323383,5.41675E-009,0,0,0,0,0,0,0,0,0.00197169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417282,0,0,0,0,0,0,0,0,6.25064E-008,0.350823,0.355517,6.35755E-008,0,0,0,0,0,0,0,1.42546E-010,0.0421147,0,0,0,0,0,0,0,0,0,0,0.0146246,0.0144412,0,0,0,0,0,0,0,0,0,4.86497E-005,0.0411776,0,0,0,0,0,0,0,0,6.24708E-008,0.352429,0.351108,6.20788E-008,0,0,0,0,0,0,0,2.85092E-010,0.0428969,0,0,0,0,0,0,0,0,0,0,0.0145124,0.0144724,0,0,0,0,0,0,0,0,0,0.000110906,0.0021074,0,0,0,0,0,0,0,0,5.41675E-009,0.0320562,0.0322973,5.48802E-009,0,0,0,0,0,0,0,0,0.00215464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196901,0,0,0,0,0,0,0,0,5.41675E-009,0.0320305,0.0321655,5.41675E-009,0,0,0,0,0,0,0,7.1273E-011,0.00252416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406657,0,0,0,0,0,0,0,0,6.09384E-008,0.345343,0.346457,6.12235E-008,0,0,0,0,0,0,0,3.56365E-010,0.0422115,0.00077128,0,0,0,0,0,0,0,0,8.90912E-010,0.0188046,0.0188825,1.10473E-009,0,0,0,0,0,0,0,0,0.000845441
chopstick_1_3dwh1.ply,fixed,point,0.000211447,0,0,0,0.00385162,0.0615022,0.0826203,0.0207798,0.00953084,0.00557528,0.262185,4.35352E-005,0,0,0,0.00309054,0.0620229,0.0808288,0.0137819,0.0112473,0.00589894,0.273172,0,0,0,0,0,0.00364999,0.00252441,0.000103472,0.00371221,0.000327433,0.0471071,0,0,0,0,1.36711E-005,0.00412944,0.00241095,2.41929E-006,0.00846334,0.0011862,0.0437594,0,0,0,0,0.000236182,0.00331067,5.66583E-005,0,0,0.000020271,0.00338428,0,0,0,0,0.000229039,0.00344624,7.91912E-005,6.24654E-005,3.22152E-005,2.66078E-005,0.00375767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006078,0.00636732,0.00108019,0,0,1.06666E-005,0.000759653,0,0,0,0,0.000619249,0.00617351,0.000539267,0,0,3.88498E-005,0.0019967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280622,0.335911,0.00270201,0,0,0.000670235,0.209339,0,0,0,0,0.0353343,0.371804,0.000402366,0,0,0.000714753,0.16846,0,0,0,0,0,0.00521283,0,0,0,0,0.00645892,0,0,0,0,0,0.0101145,0,0,0,0,0.00184991,0,0,0,0,0.02436,0.341885,0.00541329,0,0,0.000662931,0.209127,0,0,0,0,0.0301008,0.376922,0.00346396,0,0,0.00067211,0.167342,0,0,0,0,0,0.00556653,0,0,0,0,0.00652127,0,0,0,0,0,0.00979462,0,0,0,0,0.00185128,0,0,0,0,0.0003255,0.0040827,0.000209177,0,0,4.24214E-005,0.00221495,0,0,0,0,0.000287212,0.00388932,0.00156992,0,0,3.25781E-005,0.00207508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189681,0.00359298,0.000479905,0,1.36958E-005,8.31155E-005,0.00394305,0,0,0,0,0.000393724,0.00397243,0.000083211,0,4.44319E-005,1.82716E-005,0.00250593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57643E-005,0,0,0,0.00377508,0.0723229,0.0758758,0.0199562,0.00774243,0.00527213,0.262591,0.000288653,0,0,0,0.00226424,0.0606742,0.0790224,0.0136842,0.00728139,0.00553635,0.275709,0,0,0,0,0.000126126,0.00491622,0.00148585,0.000235029,0.000683671,0.000140279,0.0515008,0,0,0,0,0,0.00253241,0.00196617,5.12775E-006,0.00258074,0.000233626,0.0544737
pliers1_2.ply,revolute,point,0.000784252,0,0,0,0,0,0,0,0,1.01472E-007,0.258319,0.00946484,2.89921E-009,0,0,0,0,0,0,0,9.27746E-008,0.235809,0,0,0,0,0,0,0,0,0,6.43624E-008,0.0775447,3.74004E-005,0,0,0,0,0,0,0,0,5.68244E-008,0.0723619,0.0121483,0,0,0,0,0,0,0,0,1.28145E-007,0.271767,0.107538,5.45051E-008,0,0,0,0,0,0,0,6.66817E-008,0.166571,0,0,0,0,0,0,0,0,0,0,0.00324016,0.00102558,0,0,0,0,0,0,0,0,0,0.00196489,0.0044164,0,0,0,0,0,0,0,0,1.06691E-007,0.23955,0.0419536,2.08743E-008,0,0,0,0,0,0,0,7.88584E-008,0.193496,0,0,0,0,0,0,0,0,0,0,0.00221003,2.62168E-005,0,0,0,0,0,0,0,0,0,0.00207594,0,0,0,0,0,0,0,0,0,0.000000138,0.311431,1.82245E-005,0,0,0,0,0,0,0,0,1.80331E-007,0.368224,0,0,0,0,0,0,0,0,0,0,0.00920581,0,0,0,0,0,0,0,0,0,0,0.0158071,0.000792967,0,0,0,0,0,0,0,0,1.18288E-007,0.291222,0.00841752,2.89921E-009,0,0,0,0,0,0,0,0.000000109,0.271344,0,0,0,0,0,0,0,0,0,0,0.00378152,8.92892E-005,0,0,0,0,0,0,0,0,0,0.00638494,0.00831097,0,0,0,0,0,0,0,0,1.03212E-007,0.237429,0.0727272,3.71098E-008,0,0,0,0,0,0,0,7.24801E-008,0.176662,0,0,0,0,0,0,0,0,0,0,0.00184812,0.000101489,0,0,0,0,0,0,0,0,0,0.0019943,0.00235091,0,0,0,0,0,0,0,0,1.21187E-007,0.27691,0.0228545,1.04371E-008,0,0,0,0,0,0,0,1.29305E-007,0.288835,0,0,0,0,0,0,0,0,0,3.18913E-008,0.0733529,0.000154846,0,0,0,0,0,0,0,0,3.13114E-008,0.0761995,0,0,0,0,0,0,0,0,0,0,0.00501058,0,0,0,0,0,0,0,0,0,0,0.0067968,0,0,0,0,0,0,0,0,0,0,0.00569359,0,0,0,0,0,0,0,0,0,0,0.00576846
chopstick_7_3dwh1.ply,fixed,point,0.0411965,0,0,0,0.00405446,0.164457,0,0,0,0.000056935,0.257828,0.294268,6.59835E-005,0,0,0.00263527,0.125238,0,0,0,1.78986E-006,0.0425974,0.00528024,0,0,0,0.000842225,0.0314345,0,0,0,5.83334E-006,0.0186919,0.0434545,8.00721E-006,0,0,0.000123925,0.00904724,0,0,0,0.000000883,0.00492365,0.000297359,0,0,0,7.49914E-005,0.00306902,0,0,0,1.15264E-006,0.00522142,0.00424917,8.88642E-007,0,0,6.01462E-005,0.00272725,0,0,0,1.26301E-007,0.000867433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000257829,0,0,0,0.000150166,0.00579399,0,0,0,7.7028E-007,0.00337604,0.00364962,7.74817E-007,0,0,0.000105258,0.0043674,0,0,0,1.30373E-007,0.000772911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026236,0,0,0,0.00775987,0.327424,0,0,0,4.47888E-005,0.200597,0.194264,4.26912E-005,0,0,0.00782755,0.332204,0,0,0,1.67789E-006,0.0335689,0,0,0,0,0,0.0110243,0,0,0,0,0.00404322,0.00382406,0,0,0,0,0.0115638,0,0,0,0,5.93606E-005,0.0263745,1.26198E-007,0,0,0.00753504,0.321677,0,0,0,4.85741E-005,0.210545,0.191467,4.34278E-005,0,0,0.00812564,0.338491,0,0,0,2.50797E-007,0.0298419,1.04898E-005,0,0,0,0,0.0107987,0,0,0,0,0.00396533,0.00354723,0,0,0,0,0.0115435,0,0,0,0,6.79441E-005,0.000319313,0,0,0,0.00010511,0.00418877,0,0,0,1.02211E-006,0.00455376,0.00449204,1.02639E-006,0,0,0.000105246,0.00434806,0,0,0,0,0.000244293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035787,0,0,0,7.49589E-005,0.00316791,0,0,0,1.14392E-006,0.00509235,0.00393967,8.96581E-007,0,0,0.000120183,0.00460733,0,0,0,0,0.000402569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367528,0,0,0,0.00395015,0.166672,0,0,0,0.000057085,0.259193,0.269891,5.87304E-005,0,0,0.00383425,0.157502,0,0,0,0,0.0362749,0.00364678,0,0,0,0.000343912,0.0227733,0,0,0,2.47321E-005,0.0300057,0.0337708,5.56394E-006,0,0,0.000523241,0.0177438,0,0,0,0.000003893,0.00503473
tablefork_18_3dwh2.ply,fixed,point,0.0568453,0,0,0,0,0,0,0,0,9.6821E-008,0.301343,0.38627,1.26395E-007,0,0,0,0,0,0,0,0,0.0416808,0,0,0,0,0,0,0,0,0,0,0.00329951,0.014399,0,0,0,0,0,0,0,0,0,0,0.0113545,1.55245E-010,0,0,0,0,0,0,0,0.00000003,0.0971721,0.0733124,2.34937E-008,0,0,0,0,0,0,0,0,0.012218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144891,4.65735E-010,0,0,0,0,0,0,0,3.31707E-008,0.102613,0.0887075,2.97035E-008,0,0,0,0,0,0,0,0,0.0130286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516363,6.20979E-010,0,0,0,0,0,0,0,1.00495E-007,0.312044,0.347359,1.1545E-007,0,0,0,0,0,0,0,0,0.043277,0.000479418,0,0,0,0,0,0,0,0,4.65735E-010,0.0103762,0.0140986,7.5035E-010,0,0,0,0,0,0,0,0,0.000212831,0.0505393,5.17483E-010,0,0,0,0,0,0,0,0.000000102,0.310702,0.343022,1.13794E-007,0,0,0,0,0,0,0,0,0.0432263,0.000334564,0,0,0,0,0,0,0,0,4.13986E-010,0.0106379,0.013345,6.20979E-010,0,0,0,0,0,0,0,0,0.000212833,0.0134319,1.03497E-010,0,0,0,0,0,0,0,3.27567E-008,0.103609,0.0884559,2.86686E-008,0,0,0,0,0,0,0,0,0.0131637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108641,0,0,0,0,0,0,0,0,0.000000031,0.098443,0.0738936,2.28727E-008,0,0,0,0,0,0,0,0,0.0123295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056648,1.03497E-010,0,0,0,0,0,0,0,9.65623E-008,0.303454,0.384065,1.26628E-007,0,0,0,0,0,0,0,1.03497E-010,0.0422604,0,0,0,0,0,0,0,0,0,0,0.00333903,0.0143776,0,0,0,0,0,0,0,0,0,2.22682E-005
tablefork_19_3dwh4.ply,fixed,point,0.343686,2.22383E-006,0,0,0,0,0,0,0,0,0,0.1955,1.00687E-006,0,0,0,0,0,0,0,0,0,0.0799641,9.89436E-007,0,0,0,0,0,0,0,0,0,0.0112182,0,0,0,0,0,0,0,0,0,0,0.0650689,2.38814E-007,0,0,0,0,0,0,0,0,0,0.198766,1.28124E-006,0,0,0,0,0,0,0,0,0,0.000824159,0,0,0,0,0,0,0,0,0,0,0.000988288,0,0,0,0,0,0,0,0,0,0,0.031217,0,0,0,0,0,0,0,0,0,0,0.238432,1.55327E-006,0,0,0,0,0,0,0,0,0,0.000116137,0,0,0,0,0,0,0,0,0,0,0.00167126,0,0,0,0,0,0,0,0,0,0,0.321586,2.47365E-006,0,0,0,0,0,0,0,0,0,0.334367,1.97013E-006,0,0,0,0,0,0,0,0,0,0.0339689,2.8763E-007,0,0,0,0,0,0,0,0,0,0.00601113,0,0,0,0,0,0,0,0,0,0,0.327121,2.35887E-006,0,0,0,0,0,0,0,0,0,0.347707,2.06976E-006,0,0,0,0,0,0,0,0,0,0.0300626,1.07225E-007,0,0,0,0,0,0,0,0,0,0.00541123,0,0,0,0,0,0,0,0,0,0,0.0316297,0,0,0,0,0,0,0,0,0,0,0.237481,0.000001546,0,0,0,0,0,0,0,0,0,7.90066E-005,0,0,0,0,0,0,0,0,0,0,0.00164083,0,0,0,0,0,0,0,0,0,0,0.0679335,2.64253E-007,0,0,0,0,0,0,0,0,0,0.200461,1.29547E-006,0,0,0,0,0,0,0,0,0,0.000820259,0,0,0,0,0,0,0,0,0,0,0.000851769,0,0,0,0,0,0,0,0,0,0,0.367141,2.41313E-006,0,0,0,0,0,0,0,0,0,0.215373,1.14386E-006,0,0,0,0,0,0,0,0,0,0.0825235,1.40061E-006,0,0,0,0,0,0,0,0,0,0.0113473,0,0,0,0,0,0,0,0,0,0
pliers3_2.ply,revolute,point,0,0,0,0,0,0,0,0,0,9.29415E-008,0.227805,0,0,0,0,0,0,0,0,0,7.88594E-008,0.206003,0,0,0,0,0,0,0,0,0,1.4082E-008,0.0455846,0,0,0,0,0,0,0,0,0,1.74617E-008,0.0544778,0,0,0,0,0,0,0,0,0,6.47774E-008,0.180868,0,0,0,0,0,0,0,0,0,8.16758E-008,0.208408,0,0,0,0,0,0,0,0,0,0,0.000996973,0,0,0,0,0,0,0,0,0,0,0.00141107,0,0,0,0,0,0,0,0,0,5.06953E-008,0.133035,0,0,0,0,0,0,0,0,0,5.06953E-008,0.129584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45327E-007,0.377179,0,0,0,0,0,0,0,0,0,1.35751E-007,0.36957,0,0,0,0,0,0,0,0,0,0,0.0113671,0,0,0,0,0,0,0,0,0,0,0.00862861,0,0,0,0,0,0,0,0,0,1.35751E-007,0.360573,0,0,0,0,0,0,0,0,0,0.000000147,0.379825,0,0,0,0,0,0,0,0,0,0,0.00754852,0,0,0,0,0,0,0,0,0,0,0.00769034,0,0,0,0,0,0,0,0,0,5.63282E-008,0.147662,0,0,0,0,0,0,0,0,0,5.63282E-008,0.145055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000062,0.169304,0,0,0,0,0,0,0,0,0,0.000000062,0.16762,0,0,0,0,0,0,0,0,0,0,0.000150912,0,0,0,0,0,0,0,0,0,0,0.000146321,0,0,0,0,0,0,0,0,0,0.000000107,0.263836,0,0,0,0,0,0,0,0,0,9.57579E-008,0.247305,0,0,0,0,0,0,0,0,0,3.04172E-008,0.0532381,0,0,0,0,0,0,0,0,0,4.3936E-008,0.0576881
tablefork_14_3dwh2.ply,fixed,point,0.0165271,0,0,0,0,0,0,0,0,1.52458E-007,0.333877,0.119973,5.95577E-008,0,0,0,0,0,0,0,1.41523E-007,0.307921,0.000679877,0,0,0,0,0,0,0,0,0,0.00473502,0.0168888,2.83143E-009,0,0,0,0,0,0,0,0,0.00893573,0,0,0,0,0,0,0,0,0,6.12664E-008,0.143748,0.000111691,0,0,0,0,0,0,0,0,2.99009E-008,0.0798481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22595E-008,0.125384,0.00013273,0,0,0,0,0,0,0,0,4.07141E-008,0.0960947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173034,0,0,0,0,0,0,0,0,1.40742E-007,0.344465,0.131603,6.01924E-008,0,0,0,0,0,0,0,1.21239E-007,0.300417,0,0,0,0,0,0,0,0,0,0,0.00781233,0.0109878,0,0,0,0,0,0,0,0,0,0.00638811,0.0175076,0,0,0,0,0,0,0,0,1.34932E-007,0.342884,0.132727,0.00000006,0,0,0,0,0,0,0,1.19726E-007,0.303725,0,0,0,0,0,0,0,0,0,0,0.00787168,0.0109972,0,0,0,0,0,0,0,0,0,0.00625092,0,0,0,0,0,0,0,0,0,5.38705E-008,0.124625,0.000127507,0,0,0,0,0,0,0,0,4.07385E-008,0.0940946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78079E-008,0.140201,0.000115613,0,0,0,0,0,0,0,0,3.43922E-008,0.0807211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164607,0,0,0,0,0,0,0,0,1.54826E-007,0.336143,0.119543,6.13152E-008,0,0,0,0,0,0,0,0.00000014,0.305712,0.000644942,0,0,0,0,0,0,0,0,0,0.00469254,0.0166819,2.78262E-009,0,0,0,0,0,0,0,0,0.00892209
tablefork_13_3dwh2.ply,fixed,point,0.00620952,0,0,0,0,0,0,0,0,0.000001231,0.437048,0.0618686,0.000000184,0,0,0,0,0,0,0,3.88776E-007,0.188563,0,0,0,0,0,0,0,0,0,9.14863E-008,0.0473213,0,0,0,0,0,0,0,0,0,3.75561E-008,0.0187323,0.00728412,0,0,0,0,0,0,0,0,0,0.0116281,0.0746059,2.17699E-007,0,0,0,0,0,0,0,2.29348E-007,0.0759887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975857,0,0,0,0,0,0,0,0,0,0.011268,0.0947671,2.72316E-007,0,0,0,0,0,0,0,2.39595E-007,0.0852491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110264,0,0,0,0,0,0,0,0,1.00044E-006,0.38421,0.0974606,2.8347E-007,0,0,0,0,0,0,0,7.14582E-007,0.297278,0,0,0,0,0,0,0,0,0,0,0.0180754,0,0,0,0,0,0,0,0,0,0,0.000227503,0.0108109,0,0,0,0,0,0,0,0,9.79261E-007,0.379791,0.0964337,0.000000274,0,0,0,0,0,0,0,6.784E-007,0.289002,0,0,0,0,0,0,0,0,0,0,0.0181435,0,0,0,0,0,0,0,0,0,0,0.000212961,0.00941538,0,0,0,0,0,0,0,0,0,0.0114895,0.0931599,2.66574E-007,0,0,0,0,0,0,0,2.4259E-007,0.0858397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755321,0,0,0,0,0,0,0,0,1.81324E-009,0.0123437,0.0759047,2.22067E-007,0,0,0,0,0,0,0,2.29567E-007,0.0763654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602658,0,0,0,0,0,0,0,0,1.21671E-006,0.431137,0.0602127,1.77643E-007,0,0,0,0,0,0,0,3.85314E-007,0.186854,0,0,0,0,0,0,0,0,0,9.9536E-008,0.0506843,0,0,0,0,0,0,0,0,0,4.52212E-008,0.0208513
scissors_2_seg2.ply,revolute,point,0,0,0,0,0,0,0,0,0,7.00011E-005,0.274876,0,0,0,0,0,0,0,0,0,0.000104441,0.359538,0,0,0,0,0,0,0,0,0,4.44343E-006,0.0224612,0,0,0,0,0,0,0,0,0,6.58785E-006,0.0305556,0,0,0,0,0,0,0,0,0,6.66988E-006,0.0248219,0,0,0,0,0,0,0,0,0,1.00062E-005,0.0342322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66168E-006,0.0258115,0,0,0,0,0,0,0,0,0,1.22157E-005,0.0410106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111111,0.38955,0,0,0,0,0,0,0,0,0,9.55511E-005,0.3677,0,0,0,0,0,0,0,0,0,0,0.0080552,0,0,0,0,0,0,0,0,0,0,0.00385837,0,0,0,0,0,0,0,0,0,6.99872E-005,0.287593,0,0,0,0,0,0,0,0,0,0.00013111,0.426171,0,0,0,0,0,0,0,0,0,0,0.00452372,0,0,0,0,0,0,0,0,0,0,0.0201002,0,0,0,0,0,0,0,0,0,4.44217E-006,0.0162086,0,0,0,0,0,0,0,0,0,3.33194E-006,0.0124641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77916E-006,0.0265673,0,0,0,0,0,0,0,0,0,4.44533E-006,0.0157889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104451,0.363566,0,0,0,0,0,0,0,0,0,8.55553E-005,0.321426,0,0,0,0,0,0,0,0,0,4.44438E-006,0.0242017,0,0,0,0,0,0,0,0,0,2.2214E-006,0.0189472
